Id,consent,SII_1,SII_1_other,SII_1_reason,SII_2,SII_2_unit,SII_2_unit_other,SII_3_1,SII_3_2,SII_3_2_other,SII_3_1_sub,SII_3_2_sub,SII_4_1,SII_4_2,SII_4_2_other,LoginDate,LoginStartTime,LoginEndTime,LoginDate_Last,LoginStartTime_Last,LoginEndTime_Last,SII_5,SII_6_1_UREA,SII_6_2_UREA,SII_6_3_UREA,SII_6_3_other_UREA,SII_6_4_UREA,SII_6_4_other_UREA,SII_7_1_UREA,SII_7_2_UREA,SII_7_3_UREA,SII_6_1_DAP,SII_6_2_DAP,SII_6_3_DAP,SII_6_3_other_DAP,SII_6_4_DAP,SII_6_4_other_DAP,SII_7_1_DAP,SII_7_2_DAP,SII_7_3_DAP,SII_6_1_MOP,SII_6_2_MOP,SII_6_3_MOP,SII_6_3_other_MOP,SII_6_4_MOP,SII_6_4_other_MOP,SII_7_1_MOP,SII_7_2_MOP,SII_7_3_MOP,SII_6_1_ZINC,SII_6_2_ZINC,SII_6_3_ZINC,SII_6_3_other_ZINC,SII_6_4_ZINC,SII_6_4_other_ZINC,SII_7_1_ZINC,SII_7_2_ZINC,SII_7_3_ZINC,SII_6_1_NPK,SII_6_2_NPK,SII_6_3_NPK,SII_6_3_other_NPK,SII_6_4_NPK,SII_6_4_other_NPK,SII_7_1_NPK,SII_7_2_NPK,SII_7_3_NPK,FKT_1,FKT_2,FKT_3
B05V68F1913,1,1,,,1,2,,5,1,,0,,1,2,,7-8-2018,16:37:26,16:39:35,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,
B05V68F1914,1,1,,,45,1,,30,1,,0,,1,2,,20-8-2018,10:54:20,10:55:52,,,,1,0,,,,,,,,,1,6,5,,3,,0,30,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,KHUBAJ SARIJ CHHE MAHITI SAVE
B05V68F1915,1,1,,,45,1,,15,1,,0,,1,1,,10-8-2018,11:40:20,11:40:40,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B05V68F1916,1,-98,KAPASH BALI GAYO CHE,,2,2,,10,1,,0,,1,1,,9-8-2018,17:0:6,17:0:59,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B05V68F1918,1,1,,,65,1,,5,1,,0,,1,2,,9-8-2018,11:29:10,11:30:23,,,,1,1,2,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B05V68F1919,1,1,,,40,1,,8.45,1,,,,1,2,,8-8-2018,15:48:35,15:49:46,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,10,1,,,,1,,,1,5,NA
B05V68F1921,1,1,,,45,1,,4,1,,0,,1,2,,20-8-2018,10:52:51,10:54:43,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B05V68F1923,1,1,,,2,2,,6,1,,0,,1,2,,20-8-2018,10:59:12,10:59:57,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B05V68F1925,1,1,,,40,1,,12,1,,0,,0,,,10-8-2018,9:52:14,9:53:29,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,REPORT NATHI AAVIYO REPORT MOKLO TO KHABAR PADE K SU GHATE CHHE.
B05V68F1926,1,1,,,45,1,,7,1,,0,,1,1,,20-8-2018,10:19:24,10:20:41,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,RUBRU MAHITI MADE TO SARU
B06V69F1928,1,1,,,30,1,,15,1,,0,,1,2,,9-8-2018,16:44:15,16:45:2,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,FAL KHARTO HOY TO AENE ROKVA MATE SU KARVI AENE MAHITI MOKALO KAHTAR NI MAHITI NATHI JOITI..
B06V69F1930,1,1,,,2,2,,12,1,,0,,1,2,,17-8-2018,12:9:7,12:9:41,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,AMUK MAHITI SAMJATI NTHI
B06V69F1931,1,1,,,45,1,,5,1,,0,,1,2,,11-8-2018,12:2:16,12:3:47,,,,1,1,1.5,5,,3,,1,,,1,1.5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V69F1936,1,1,,,70,1,,14,1,,0,,1,2,,18-8-2018,15:26:8,15:26:54,,,,1,0,,,,,,,,,1,4.5,5,,3,,1,,,1,3.5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V69F1938,1,1,,,75,1,,6,1,,0,,1,2,,20-8-2018,10:46:57,10:48:19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,KESET BOLE CHHE AETLE MAHITI UPAYOGI NATHI THATI RUBRUB VATO KARO TO KAIK KHBR PADE ANE AAPDI SANSTHA J MAHITI AAPE CHHE AE MAHITI NO KHYAL J CHHE AEMNE..
B06V69F1940,1,1,,,68,1,,24,1,,0,,1,2,,16-8-2018,9:40:17,9:41:55,,,,1,0,,,,,,,,,1,8.5,5,,3,,1,,,0,,,,,,,,,1,5,5,,1,,1,,,0,,,,,,,,,1,4,
B06V69F1941,1,1,,,2,2,,13,1,,0,,1,2,,8-8-2018,15:16:38,15:17:53,,,,1,1,130,1,,,,1,,,1,130,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,
B06V69F1944,1,1,,,75,1,,7.5,1,,0,,1,2,,8-8-2018,16:18:0,16:19:51,,,,1,0,,,,,,,,,1,3,5,,3,,0,7.5,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V69F1950,1,1,,,40,1,,13,1,,0,,1,2,,9-8-2018,11:36:9,11:36:35,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V70F1953,1,1,,,67,1,,25,1,,0,,1,2,,10-8-2018,10:57:27,11:9:59,,,,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,MAHITI NAAPON CHO PAN A DAVA AMARA AGRO MA NATHI ALTI
B06V70F1955,1,1,,,2,2,,8,1,,0,,1,2,,16-8-2018,11:7:43,11:15:33,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,
B06V70F1956,1,1,,,45,1,,7,1,,0,,1,2,,16-8-2018,11:25:0,11:25:26,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1957,1,1,,,75,1,,12,1,,0,,1,2,,18-8-2018,9:57:21,9:58:22,,,,1,0,,,,,,,,,1,6,5,,3,,1,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1958,1,1,,,65,1,,23,1,,0,,1,2,,17-8-2018,15:43:16,15:44:49,20-8-2018,11:23:55,11:24:8,1,1,7,5,,2,,1,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1961,1,1,,,65,1,,12,1,,0,,1,2,,11-8-2018,9:45:3,9:46:10,,,,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,PANI NI SAGVAD KARI AAPO TO SARU
B06V70F1962,1,1,,,2,2,,8,1,,0,,1,2,,8-8-2018,15:52:27,15:53:19,,,,1,1,2,5,,3,,1,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1965,1,1,,,2,2,,10,1,,0,,1,2,,9-8-2018,9:39:8,9:39:44,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1966,1,0,,,,,,,,,,,,,,10-8-2018,15:54:36,15:57:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B06V70F1967,1,1,,,2,2,,15,1,,0,,1,2,,8-8-2018,11:49:48,11:51:4,,,,1,0,,,,,,,,,1,7,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B06V70F1968,1,1,,,2,2,,10,1,,0,,1,3,,18-8-2018,10:52:28,10:53:25,,,,1,1,6,5,,3,,1,,,1,8,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1970,1,0,,,,,,,,,,,,,,9-8-2018,11:2:55,11:4:5,9-8-2018,11:6:30,11:13:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V70F1971,1,1,,,60,1,,15,1,,0,,1,2,,20-8-2018,10:45:12,10:45:58,,,,1,1,14,1,,,,1,,,1,7,1,,,,1,,,1,16,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,KAPAS BAHUJ SARO THAYO CHHE TAMARI SEVA NA MARGDARSAN THI
B06V70F1972,1,1,,,75,1,,30,1,,0,,1,2,,11-8-2018,10:45:47,10:46:34,,,,1,1,15,5,,2,,1,,,1,15,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1976,1,1,,,105,1,,12,1,,0,,1,2,,20-8-2018,10:23:39,10:24:14,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,4,
B06V70F1978,1,1,,,75,1,,35,1,,0,,1,2,,18-8-2018,15:48:11,15:49:30,,,,1,0,,,,,,,,,1,16,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V70F1979,1,0,,VARSAD NATHI ETLE KAPAS NATHI VAVIYO,,,,,,,,,,,,17-8-2018,15:23:39,15:25:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B06V70F1980,1,1,,,2,2,,10,1,,0,,1,2,,9-8-2018,11:24:6,11:25:10,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,1,NA
B06V70F1981,1,1,,,45,1,,10,1,,0,,1,2,,8-8-2018,16:23:32,16:24:17,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,SEVA NA MANASO EK VAR GAM MA AAVI NE KHEDUTO NO PAK JOYI NE JAI EVI BHALAMAN
B06V70F1982,1,1,,,2,2,,5,1,,0,,1,1,,10-8-2018,13:24:43,13:25:25,,,,1,1,2,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,NA
B06V71F1986,1,1,,,45,1,,18,1,,0,,1,2,,16-8-2018,16:37:11,16:38:8,16-8-2018,16:41:41,16:41:54,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,50RS NU BALANCE NATHI AAVIYU..
B06V71F1987,1,1,,,45,1,,30,1,,0,,1,3,,10-8-2018,11:27:48,11:32:43,,,,1,0,,,,,,,,,1,12,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V71F1990,1,1,,,25,1,,14,1,,0,,1,2,,20-8-2018,11:24:0,11:24:24,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,report badha na aavi gaya chhe pn maro j nathi aayo badha nu jamin nu sample sathe lidhu hatu
B06V71F1994,1,1,,,60,1,,40,1,,0,,1,2,,18-8-2018,15:37:50,15:38:39,18-8-2018,15:41:19,15:41:28,1,0,,,,,,,,,1,8,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V71F1997,1,0,,VARSAD NATHI ATLE NATHI VAVYO,,,,,,,,,,,,10-8-2018,11:34:37,11:35:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V71F1998,1,1,,,60,1,,15,1,,0,,1,2,,16-8-2018,15:0:6,15:1:24,,,,1,1,7,5,,2,,1,,,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,4,MAHITI SARI AAVE CHE
B06V71F1999,1,1,,,2,2,,21,1,,0,,1,2,,10-8-2018,11:29:8,11:31:16,,,,1,0,,,,,,,,,1,315,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B06V71F2000,1,1,,,75,1,,9,1,,0,,1,2,,8-8-2018,15:47:51,15:48:36,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V71F2001,1,1,,,45,1,,30,1,,0,,1,2,,9-8-2018,16:14:24,16:14:59,,,,1,0,,,,,,,,,1,25,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,SEVA BAHU SARI CHE
B06V71F2002,1,1,,,1,2,,12,1,,0,,1,1,,7-8-2018,15:22:57,15:23:48,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V71F2004,1,1,,,60,1,,21,1,,0,,1,2,,16-8-2018,9:32:41,9:34:50,,,,1,1,10,5,,2,,1,,,1,8,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,VARSHAD NATHI AETALE KAI KEVU NATHI PACHI KAYISU
B06V71F2006,1,1,,,2,2,,60,1,,0,,1,2,,18-8-2018,11:24:1,11:26:13,,,,1,0,,,,,,,,,1,180,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B06V71F2010,1,1,,,3,2,,15,1,,0,,1,2,,20-8-2018,9:40:31,9:41:11,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,BARABAR CHE MAHITI
B06V71F2012,1,-98,KAPAS BADI GAYO CHHE ANE KHEDUT FARI VAR KAPAS NAI VAVE,,15,1,,10,1,,0,,1,-98,KENAL,8-8-2018,11:32:15,11:35:13,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V71F2013,1,1,,,30,1,,8,1,,0,,1,3,,18-8-2018,16:20:23,16:20:49,,,,1,0,,,,,,,,,1,3,5,,1,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V72F2021,1,0,,,,,,,,,,,,,,16-8-2018,11:4:1,11:4:50,16-8-2018,11:5:32,11:6:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,BHU SARI MAHITI CHHE.
B06V72F2029,1,1,,,33,1,,4,1,,0,,1,2,,10-8-2018,16:9:31,16:15:16,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V72F2031,1,1,,,2,2,,3,1,,0,,0,,,16-8-2018,10:59:7,11:0:11,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V72F2033,1,1,,,60,1,,7,1,,0,,1,2,,17-8-2018,15:19:5,15:20:18,20-8-2018,11:25:31,11:25:43,1,1,5,5,,2,,1,,,1,2,5,,3,,1,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V72F2034,1,1,,,10,1,,7,1,,0,,1,2,,10-8-2018,16:57:21,16:59:22,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V72F2038,1,1,,,45,1,,28,1,,0,,1,2,,20-8-2018,11:55:41,11:56:30,,,,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,GULABI EYAL NI MAHITI JOAIYE CHE
B06V72F2039,1,1,,,2,2,,7,2,,0,,1,2,,9-8-2018,16:36:47,16:37:34,10-8-2018,12:11:6,12:11:23,1,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,NA
B06V72F2040,1,1,,,2,2,,16,1,,0,,1,2,,16-8-2018,11:51:39,11:52:16,,,,1,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V72F2041,1,1,,,2,2,,6,1,,0,,1,2,,8-8-2018,9:54:27,9:56:2,,,,1,0,,,,,,,,,1,5,5,,3,,1,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,
B06V72F2042,1,0,,PAK SARO THATO NATHI MATE NATHI KARYO,,,,,,,,,,,,10-8-2018,16:59:40,17:1:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B06V73F2044,1,1,,,40,1,,18,1,,0,,1,2,,9-8-2018,15:19:41,15:20:48,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,AAPDI MAHITI MUJAB J KAPAS MA UPAYOG KARE CHHE.
B06V73F2046,1,1,,,3,2,,3,1,,0,,1,1,,16-8-2018,12:0:26,12:1:28,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,NAVI  MAHITI AAPO TO  AMNE KAI KHIYAL  AVE   EK NI  EK J AVE CHE
B06V73F2047,1,1,,,20,1,,50,1,,0,,1,1,,8-8-2018,15:33:18,15:34:23,8-8-2018,15:34:26,15:34:41,1,1,14,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2048,1,0,,,,,,,,,,,,,,8-8-2018,11:8:25,11:12:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B06V73F2049,1,1,,,2,2,,22,1,,0,,1,2,,10-8-2018,11:12:16,11:13:3,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2050,0,,,,,,,,,,,,,,,8-8-2018,11:11:11,11:12:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V73F2051,1,1,,,65,1,,20,1,,0,,1,2,,17-8-2018,15:29:27,15:31:30,,,,1,1,400,1,,,,1,,,1,140,1,,,,1,,,1,800,1,,,,1,,,1,3,5,,1,,1,,,0,,,,,,,,,1,5,
B06V73F2052,1,1,,,75,1,,1,2,,0,,1,2,,17-8-2018,15:40:13,15:41:8,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,JAMIN NO REPORT JOYE CHE
B06V73F2055,1,1,,,30,1,,4,2,,0,,1,2,,8-8-2018,10:53:20,10:54:0,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2058,1,1,,,60,1,,18,1,,0,,1,2,,16-8-2018,15:53:53,15:55:11,,,,1,0,,,,,,,,,1,8,5,,3,,1,,,1,8,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2059,1,1,,,1,2,,120,1,,0,,1,2,,8-8-2018,16:45:15,16:47:3,8-8-2018,16:53:53,16:54:2,1,0,,,,,,,,,1,1800,1,,,,1,,,1,30,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2060,1,1,,,2,2,,30,1,,0,,1,2,,17-8-2018,12:16:16,12:17:26,,,,1,0,,,,,,,,,1,15,5,,3,,1,,,1,8,5,,3,,1,,,1,50,1,,,,1,,,0,,,,,,,,,1,5,15-20  DIVASE MAHITI AVE   EVU AMARE JOYE
B06V73F2061,1,1,,,2,2,,35,1,,0,,1,2,,8-8-2018,10:9:27,10:10:28,,,,1,0,,,,,,,,,1,35,5,,1,,1,,,1,12,5,,3,,1,,,1,7,5,,-98,20 KG,1,,,0,,,,,,,,,1,3,NA
B06V73F2062,1,1,,,3,2,,30,1,,0,,1,2,,18-8-2018,12:24:25,12:25:57,20-8-2018,11:32:51,11:33:4,1,0,,,,,,,,,1,20,5,,3,,1,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,4,
B06V73F2064,1,1,,,3,2,,22,1,,0,,1,2,,16-8-2018,12:22:34,12:24:34,16-8-2018,12:31:0,12:31:24,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,NA
B06V73F2065,1,1,,,80,1,,10,2,,0,,1,2,,17-8-2018,11:5:24,11:6:51,,,,1,0,,,,,,,,,1,10,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2067,1,1,,,3,2,,9,1,,0,,1,2,,10-8-2018,17:3:11,17:4:5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,EK WEEK MA 2/3 VAR MAHITI MOKLO TO SARU
B06V73F2068,1,-98,KAPS NO PAK 10 DIVAS RAKHI NE VARSHAAD NATHYO TO PACHI SESAME VAVI DIDHU..,,10,1,,6,1,,0,,1,3,,8-8-2018,11:55:2,11:56:20,8-8-2018,11:59:22,12:1:4,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B06V73F2070,1,1,,,75,1,,15,1,,0,,1,2,,17-8-2018,16:31:17,16:31:49,,,,1,1,15,1,,,,1,,,1,11,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2071,1,1,,,75,1,,10,1,,0,,1,2,,17-8-2018,15:33:47,15:35:0,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B06V73F2074,1,1,,,2,2,,6,1,,0,,1,2,,18-8-2018,16:8:47,16:9:55,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2076,1,1,,,2,2,,2.5,1,,0,,1,2,,20-8-2018,9:33:38,9:34:19,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2077,1,1,,,75,1,,11,1,,0,,1,2,,7-8-2018,16:34:33,16:35:42,,,,1,0,,,,,,,,,0,,,,,,,,,1,100,1,,,,1,,,1,10,1,,,,1,,,0,,,,,,,,,1,4,
B06V73F2081,1,1,,,70,1,,20,1,,0,,1,2,,10-8-2018,12:29:12,12:30:7,10-8-2018,12:34:16,12:34:43,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B06V73F2083,1,0,,VARSAD NATHI AETLE VAVETAR J NATHI KARIYU,,,,,,,,,,,,18-8-2018,16:21:22,16:21:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V73F2085,1,1,,,36,1,,12,1,,0,,1,2,,9-8-2018,11:37:6,11:40:54,,,,1,1,2,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V73F2087,1,1,,,46,1,,15,1,,0,,1,2,,16-8-2018,17:10:33,17:11:28,16-8-2018,17:12:19,17:13:2,1,0,,,,,,,,,1,285,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2088,1,1,,,45,1,,10,1,,0,,1,1,,16-8-2018,10:28:14,10:28:51,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2089,1,1,,,70,1,,12,1,,0,,1,2,,18-8-2018,10:31:57,10:32:48,18-8-2018,10:32:54,10:33:32,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2091,1,1,,,2,2,,20,1,,0,,1,3,,16-8-2018,15:58:4,15:58:56,,,,1,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2094,1,0,,VARSAD  NTHI ETLE VAVETAR NTHI KRIYU,,,,,,,,,,,,16-8-2018,12:33:38,12:34:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,NA
B06V74F2096,1,1,,,40,1,,8,1,,0,,1,3,,17-8-2018,9:50:32,9:51:41,,,,1,0,,,,,,,,,1,75,2,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B06V74F2097,1,0,,,,,,,,,,,,,,8-8-2018,10:24:40,10:24:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B06V74F2098,1,1,,,2,2,,30,1,,0,,1,3,,16-8-2018,11:26:0,11:27:40,16-8-2018,11:34:7,11:34:15,1,0,,,,,,,,,1,7,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2099,1,1,,,30,1,,9,1,,0,,1,3,,18-8-2018,12:12:22,12:14:25,18-8-2018,12:18:52,12:19:5,1,0,,,,,,,,,1,2.5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B06V74F2100,1,1,,,45,1,,17,1,,0,,1,3,,16-8-2018,12:3:23,12:4:56,,,,1,0,,,,,,,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2101,1,1,,,1,2,,12,1,,0,,1,2,,9-8-2018,10:26:42,10:27:25,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2103,1,1,,,45,1,,10,1,,0,,1,-98,KENAL,18-8-2018,10:24:12,10:24:48,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2104,1,0,,VARSAD NTHI ETLE KAPAS NTHI  KARIYO,,,,,,,,,,,,17-8-2018,15:37:57,15:38:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,NA
B06V74F2106,1,1,,,1,2,,25,2,,0,,1,3,,7-8-2018,15:2:22,15:3:32,,,,1,0,,,,,,,,,1,8,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B06V74F2108,1,1,,,1,2,,4,1,,0,,1,3,,9-8-2018,12:11:31,12:12:10,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
