uid,reject_why,consent,consent_no,cultivated_cotton,reported_area_bigha,reported_cotton_area,irrigation_el,harvested_cotton,number_harvests,yield_kg,nonsurveyed_plots,harv_nsplot,harv_all_nsplot_kg,aplots_count,harv_aplot,harv_all_aplot_kg,harv_total_kg,selling_cotton,cotton_sales,cotton_sold_kg,unsold_cotton,storage_locations,storage_own_house,storage_own_godown,storage_neighbor_godown,storage_market_warehouse,storage_other,storage_dk,other_storage_location,planned_sale_time_1,planned_sale_time_2,planned_sale_time_3,planned_sale_time_4,cotton_stored_kg,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6_1,knowledge_6_2,knowledge_6_3,knowledge_6_4,knowledge_6_5,knowledge_6_1_1,knowledge_6_2_1,knowledge_6_3_1,knowledge_6_4_1,knowledge_6_5_1,knowledge_7_1,knowledge_7_2,knowledge_7_3,knowledge_7_4,knowledge_7_5,knowledge_7_6,knowledge_7_7,knowledge_7_8,knowledge_7_9,knowledge_7_10,info_tv,info_mobile_phone,info_gov_extension,info_ngo,info_farmers,info_agro_shops,info_traders,info_radio,info_krushi_mela,info_newspaper,info_other,other_info_source,trust_tv,trust_mobile_phone,trust_gov_extension,trust_ngo,trust_farmers,trust_agro_shops,trust_traders,trust_radio,trust_krushi_mela,trust_newspaper,trust_other,primary_info_source,other_primary_source,phone_info_sources,phone_info_kt,phone_info_iffco_kisaan,phone_info_reliance_foundation,phone_info_local_kvk,phone_info_dk,phone_info_other,other_phone_info,call_frequency,days_called,phone_service_start,willingness_to_experiment,experimented_2018,experiments_2018,expriment_bore_well,expriment_new_fertilizer,experiment_fert_quantity,experiment_pesticide,experiment_machinery,experiment_intercropping,experiment_seed_variety,experiment_drip_irrigation,experiment_organic,experiment_land_prep,experiment_new_crop,experiment_fencing,experiment_other,experiment_dk,experiment_refuse,other_experiment,exp_reason,exp_reason_observation,exp_reason_gov,exp_reason_subsidy,exp_reason_rec,exp_reason_info_source,exp_reason_self,exp_reason_other,exp_reason_dk,exp_reason_refuse,other_exp_reason,starttime,total_sale_revenue,expected_storage_revenue,total_sold_stored,mapped_surveyed_plot,consent_mapping,cotton_partial,mapping_complete,form_merge
B02V22F0676,,Yes,,Yes,15.0,15.0,No,Yes,1.0,600.0,2.0,Yes,320.0,,No,0.0,920.0,Yes,1.0,920.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,Sulphur fertilizer,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,,,high,very high,,very high,high,very high,,high,,,,Potano anubhav,1 .o,Yes,No,No,No,No,Yes,Agro star,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,,920.0,Yes,Yes,No,Yes,matched (3)
B02V22F0677,,Yes,,Yes,10.0,10.0,Yes,Yes,1.0,200.0,1.0,Yes,2000.0,,No,0.0,2200.0,Yes,2.0,2200.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,UREA,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,medium,medium,,very low,very high,medium,very high,,medium,medium,,,My self,.o,No,No,No,No,No,Yes,Agro star,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350.0,,2200.0,Yes,Yes,No,Yes,matched (3)
B02V22F0678,,Yes,,Yes,,5.0,Yes,Yes,2.0,500.0,0.0,No,0.0,,No,0.0,500.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,March,,,,500.0,Nitrogen,Murate of Potash (MOP),DAP,,,Yes,Yes,Yes,Yes,Yes,30 days after sowing,30 days after sowing,at the time of sowing with Basal fertilizers,30 days after sowing,30 days after sowing,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,No,No,No,,very low,medium,,,,,,,,,,,Soil  report pramane,.d,No,No,No,No,Yes,No,,Twice a month,8,Before 2018,would try it after observing others and/or learning from other sources,Yes,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,.o,No,No,No,No,No,No,Yes,No,No,Soil  report pramane,,,1200.0,500.0,Yes,Yes,No,Yes,matched (3)
B02V22F0680,,Yes,,Yes,15.0,15.0,No,No,,,0.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,DAP,DAP,,,Yes,Yes,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,high,very high,,,very high,very high,,,,,,,My self,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,matched (3)
B02V22F0682,,Yes,,Yes,,3.0,Yes,Yes,2.0,1800.0,1.0,No,0.0,,No,0.0,1800.0,Yes,2.0,1800.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,,,Yes,Yes,Yes,No,No,,30 days after sowing,30 days after sowing,,,No,No,No,No,No,,,,,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,,very high,,,,medium,very low,,,,,,,Jate,,,,,,,,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,1800.0,Yes,Yes,No,Yes,matched (3)
B02V22F0683,,Yes,,Yes,,7.0,Yes,Yes,2.0,1200.0,0.0,No,0.0,,No,0.0,1200.0,Yes,2.0,1200.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,,No,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,low,medium,low,,very high,very low,,,,,,,My self,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,1200.0,Yes,Yes,No,Yes,matched (3)
B02V23F0684,,Yes,,Yes,12.5,12.5,Yes,Yes,2.0,2900.0,1.0,No,0.0,,No,0.0,2900.0,Yes,1.0,2900.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,high,,,medium,high,,,,,,,Potano anubhav,.o,No,No,No,No,No,Yes,Kandhasar,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,2900.0,Yes,Yes,No,Yes,matched (3)
B02V23F0685,,Yes,,Yes,11.5,11.5,Yes,Yes,2.0,1200.0,4.0,Yes,3600.0,,No,0.0,4800.0,Yes,2.0,4800.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,Yes,No,No,30 days after sowing,30 days after sowing,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,high,,,very high,high,,,,,,,Jate,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,4800.0,Yes,Yes,No,Yes,matched (3)
B02V23F0686,,Yes,,Yes,6.0,6.0,Yes,Yes,3.0,2200.0,2.0,Yes,1100.0,,No,0.0,3300.0,Yes,1.0,3300.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,very high,,,,,,,,Jate,,,,,,,,,,.,,would try it after observing others and/or learning from other sources,Yes,4,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,.o,No,No,No,No,No,No,Yes,No,No,Soil report pramane,,1100.0,,3300.0,Yes,Yes,No,Yes,matched (3)
B02V23F0687,,Yes,,Yes,,18.0,Yes,Yes,2.0,2400.0,2.0,No,0.0,,No,0.0,2400.0,Yes,2.0,2400.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),DAP,Sulphur fertilizer,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,Yes,No,,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,medium,high,,,very high,medium,,,high,,,,My self,1,Yes,No,No,No,No,No,,,,,would try it immediately,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,6 .o,No,No,No,No,No,Yes,Yes,No,No,Phone or mahiti ave che etle,,2300.0,,2400.0,Yes,Yes,No,Yes,matched (3)
B02V23F0688,,Yes,,Yes,,17.0,Yes,Yes,3.0,3000.0,2.0,Yes,3000.0,,No,0.0,6000.0,Yes,2.0,6000.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Sulphur fertilizer,Yes,Yes,Yes,Yes,Yes,,,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,,,very low,medium,,medium,very high,,,medium,low,,,Potano anubhav,.o,No,No,No,No,No,Yes,Rajkot,,,,would try it immediately,Yes,9,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,2150.0,,6000.0,Yes,Yes,No,Yes,matched (3)
B02V23F0690,,Yes,,Yes,,12.0,Yes,Yes,3.0,3200.0,4.0,Yes,5500.0,1.0,Yes,300.0,9000.0,Yes,2.0,9000.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,Ammonium Sulphate/SSP/Gypsum/Chirodi,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,,medium,medium,,,medium,,,,,medium,,,My self,.d,No,No,No,No,Yes,No,,,.d,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,2300.0,,9000.0,Yes,Yes,No,Yes,matched (3)
B02V23F0691,,Yes,,Yes,2.5,2.5,No,No,,,0.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,Nitrogen,DAP,DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,Yes,No,No,at the time of sowing with Basal fertilizers,30 days after sowing,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,,,,,,very high,medium,,,,,,,Jate,,,,,,,,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,No,matched (3)
B02V23F0692,,Yes,,Yes,,9.0,Yes,Yes,2.0,2000.0,0.0,No,0.0,,No,0.0,2000.0,Yes,2.0,2000.0,No,,,,,,,,,,,,,0.0,Potash,,DAP,,,Yes,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,medium,very high,,,very high,very high,,,,,,,My self,1,Yes,No,No,No,No,No,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,2000.0,Yes,Yes,No,Yes,matched (3)
B02V23F0693,,Yes,,Yes,10.0,10.0,Yes,Yes,2.0,1400.0,3.0,Yes,5100.0,,No,0.0,6500.0,Yes,3.0,6500.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,,low,medium,,,high,,,,,,,,Jate,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.0,,6500.0,Yes,Yes,No,Yes,matched (3)
B02V23F0694,,Yes,,Yes,,27.0,Yes,Yes,2.0,5600.0,2.0,Yes,2100.0,,No,0.0,7700.0,Yes,2.0,7700.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Ammonium Sulphate/SSP/Gypsum/Chirodi,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,Yes,Yes,No,30 days after sowing,30 days after sowing,at the time of sowing with Basal fertilizers,multiple times through the season,,No,No,Yes,No,No,,,at the time of sowing with Basal fertilizers,,,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,,,high,,,very high,high,low,,high,high,,,Potano anubhav,.o,No,No,No,No,No,Yes,Kandhasar,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.0,,7700.0,Yes,Yes,No,Yes,matched (3)
B02V23F0695,,Yes,,Yes,,15.0,Yes,Yes,1.0,1400.0,3.0,Yes,4860.0,,No,0.0,6260.0,Yes,2.0,6260.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Ammonium Sulphate/SSP/Gypsum/Chirodi,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,No,No,Yes,No,No,,,,,,very high,high,,,medium,,,,Jate,,,,,,,,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0,,6260.0,Yes,Yes,No,Yes,matched (3)
B02V23F0696,,Yes,,Yes,,14.0,Yes,Yes,3.0,6220.0,1.0,No,0.0,,No,0.0,6220.0,Yes,2.0,6220.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,UREA,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,Yes,No,No,30 days after sowing,,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,medium,,,low,medium,,,,,,agro dealers,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.0,,6220.0,Yes,Yes,No,Yes,matched (3)
B02V23F0697,,Yes,,Yes,,10.0,Yes,Yes,2.0,1000.0,4.0,Yes,4440.0,,No,0.0,5440.0,Yes,2.0,5440.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,Sulphur fertilizer,Yes,Yes,Yes,No,No,at the time of sowing with Basal fertilizers,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,medium,medium,,,very high,low,,,high,,,,Jate,.d,No,No,No,No,Yes,No,,Once a week,8,Before 2018,would try it after observing others and/or learning from other sources,Yes,.o,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Sulphar khatar no upyog ochho karyo,.o,No,No,No,No,No,No,Yes,No,No,Soil report pramane,,2200.0,,5440.0,Yes,Yes,No,Yes,matched (3)
B02V23F0698,,Yes,,Yes,30.0,20.0,No,Yes,1.0,1200.0,0.0,No,0.0,,No,0.0,1200.0,Yes,1.0,1200.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,No,No,at the time of sowing with Basal fertilizers,30 days after sowing,,,,No,No,No,No,No,,,,,,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,very low,,,medium,medium,,,,,,,My self,1 .o,Yes,No,No,No,No,Yes,"Targadiya , krushi university junagadh ",,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.0,,1200.0,Yes,Yes,Yes,Yes,matched (3)
B02V23F0699,,Yes,,Yes,,14.0,Yes,Yes,2.0,440.0,0.0,No,0.0,,No,0.0,440.0,Yes,1.0,440.0,No,,,,,,,,,,,,,0.0,Phosphorous,Murate of Potash (MOP),DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,,high,very high,very high,,medium,high,,,high,medium,,,My self,1,Yes,No,No,No,No,No,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,440.0,Yes,Yes,Yes,Yes,matched (3)
B02V23F0700,,Yes,,Yes,,8.0,Yes,Yes,4.0,2000.0,2.0,Yes,4000.0,,No,0.0,6000.0,Yes,2.0,6000.0,No,,,,,,,,,,,,,0.0,Nitrogen,NPK grade fertilizer,DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,Yes,No,No,30 days after sowing,multiple times through the season,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,,medium,medium,,,medium,medium,,,medium,medium,,,Jate,.d,No,No,No,No,Yes,No,,,.d,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,6000.0,Yes,Yes,No,Yes,matched (3)
B02V23F0701,,Yes,,Yes,,2.5,Yes,Yes,1.0,300.0,0.0,No,0.0,,No,0.0,300.0,Yes,1.0,300.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,Sulphur fertilizer,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,medium,low,,,high,medium,,,very low,,,,Jate,.d,No,No,No,No,Yes,No,,Once a month,8,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,300.0,Yes,Yes,No,Yes,matched (3)
B02V23F0702,,Yes,,Yes,,18.0,Yes,Yes,2.0,700.0,0.0,No,0.0,,No,0.0,700.0,Yes,1.0,700.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,DAP,Sulphur fertilizer,Yes,Yes,No,No,No,,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,Yes,No,No,No,No,No,,,very high,,,,high,,,,,,agro dealers,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,700.0,Yes,Yes,No,Yes,matched (3)
B02V24F0703,,Yes,,Yes,,13.0,No,Yes,2.0,600.0,1.0,Yes,200.0,,No,0.0,800.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,March,,,,800.0,Phosphorous,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,,No,at the time of sowing with Basal fertilizers,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very high,,,very high,,,,,,,,Jate,.d,No,No,No,No,Yes,No,,Once every two weeks,8,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,800.0,Yes,No,,No,matched (3)
B02V24F0704,,Yes,,Yes,,25.0,Yes,Yes,2.0,3000.0,1.0,Yes,1600.0,1.0,Yes,5000.0,9600.0,Yes,2.0,9600.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,No,Yes,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,,very low,very low,medium,very low,very high,,,,medium,very low,,other farmers,,1,Yes,No,No,No,No,No,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,,9600.0,Yes,Yes,No,Yes,matched (3)
B02V24F0706,,Yes,,Yes,,30.0,Yes,Yes,2.0,2300.0,3.0,Yes,2300.0,,No,0.0,4600.0,Yes,2.0,4600.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),20-20-20,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,No,Yes,No,No,at the time of sowing with Basal fertilizers,,at the time of sowing with Basal fertilizers,,,Yes,No,No,No,No,at the time of sowing with Basal fertilizers,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,,high,medium,low,,very high,medium,,,low,,,other farmers,,1,Yes,No,No,No,No,No,,,,,would try it immediately,Yes,1 3 5,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,2015.0,,4600.0,Yes,Yes,No,Yes,matched (3)
B02V24F0707,,Yes,,Yes,15.0,15.0,Yes,Yes,3.0,3000.0,0.0,No,0.0,,No,0.0,3000.0,Yes,3.0,3000.0,No,,,,,,,,,,,,,0.0,,,DAP,Sulphur fertilizer,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,medium,,,high,,,,,,,,Jate,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.0,,3000.0,Yes,Yes,No,Yes,matched (3)
B02V24F0708,,Yes,,Yes,,30.0,Yes,Yes,3.0,2000.0,0.0,No,0.0,,No,0.0,2000.0,Yes,3.0,2000.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,DAP,,Yes,Yes,Yes,No,No,multiple times through the season,multiple times through the season,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,,low,,,medium,medium,,,low,,,,Jate,.d,No,No,No,No,Yes,No,,Once a week,8,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,,2000.0,Yes,Yes,No,Yes,matched (3)
B02V24F0709,,Yes,,No,,,,,,,4.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,Nitrogen,Murate of Potash (MOP),DAP,Ammonium Sulphate/SSP/Gypsum/Chirodi,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,Yes,No,No,30 days after sowing,30 days after sowing,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,medium,,,high,,,,,,,,Jate,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,matched (3)
B02V24F0712,,Yes,,Yes,,10.0,Yes,No,,,4.0,Yes,840.0,,No,0.0,840.0,Yes,1.0,840.0,No,,,,,,,,,,,,,0.0,Nitrogen,,20-20-20,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,very low,very high,,,medium,very high,,,,,,,Potana anubhavthi,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,840.0,No,,,Yes,matched (3)
B02V24F0713,,Yes,,No,,,,,,,0.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,Nitrogen,DAP,20-20-20,,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,,high,medium,,,high,very high,,,,medium,,,My self,.d,No,No,No,No,Yes,No,,Once every few months,.d,Since Sankaranti/ Jan 2018,would try it immediately,Yes,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,,,,Yes,Yes,No,Yes,matched (3)
B02V24F0714,,Yes,,Yes,,,Yes,Yes,3.0,6800.0,1.0,No,0.0,,No,0.0,6800.0,Yes,1.0,6800.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,20-20-20,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,No,No,,,,,,No,Yes,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,,high,high,,,very high,high,,,medium,medium,,other farmers,,4,No,No,No,Yes,No,No,,,,,would try it after observing others and/or learning from other sources,Yes,9,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,1,Yes,No,No,No,No,No,No,No,No,,,1110.0,,6800.0,Yes,Yes,No,Yes,matched (3)
B02V24F0715,,Yes,,Yes,,10.0,Yes,Yes,3.0,3900.0,0.0,No,0.0,3.0,Yes,8800.0,12700.0,Yes,1.0,12700.0,No,,,,,,,,,,,,,0.0,,,DAP,,,Yes,Yes,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,high,medium,,,,,,,My self,.o,No,No,No,No,No,Yes,Junagdha,,,,would try it immediately,Yes,1 9,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,1100.0,,12700.0,Yes,Yes,No,Yes,matched (3)
B02V24F0716,,Yes,,Yes,,5.0,Yes,Yes,3.0,7000.0,2.0,Yes,8920.0,,No,0.0,15920.0,Yes,3.0,11420.0,Yes,1,Yes,No,No,No,No,No,,March,,,,4500.0,Nitrogen,,DAP,,Sulphur fertilizer,Yes,Yes,No,Yes,Yes,at the time of sowing with Basal fertilizers,30 days after sowing,,30 days after sowing,at the time of sowing with Basal fertilizers,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,low,,,very high,very high,,,,,,,Potano anubhav,.o,No,No,No,No,No,Yes,Rajkot,,,,would try it after observing others and/or learning from other sources,Yes,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,3190.0,1300.0,15920.0,Yes,Yes,Yes,Yes,matched (3)
B02V24F0717,,Yes,,Yes,,25.0,Yes,Yes,4.0,5300.0,0.0,No,0.0,,No,0.0,5300.0,Yes,4.0,5300.0,No,,,,,,,,,,,,,0.0,,,DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,No,Yes,No,No,at the time of sowing with Basal fertilizers,,,,,No,No,Yes,No,No,,,,,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,very low,medium,,,very high,very high,,,very low,very low,,,My self,.d,No,No,No,No,Yes,No,,Twice a month,.d,Since October/ Navratri 2018,would try it after observing others and/or learning from other sources,Yes,9,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,3900.0,,5300.0,Yes,Yes,No,Yes,matched (3)
B02V24F0718,,Yes,,Yes,7.0,4.0,Yes,Yes,3.0,2780.0,0.0,No,0.0,,No,0.0,2780.0,Yes,1.0,2780.0,No,,,,,,,,,,,,,0.0,,,DAP,UREA,none,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,medium,high,,medium,high,,,,,,,Potano anubhav,.o,No,No,No,No,No,Yes,Surendranagar,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,,2780.0,Yes,Yes,Yes,Yes,matched (3)
B02V24F0719,,Yes,,Yes,12.5,12.5,Yes,Yes,2.0,1800.0,0.0,No,0.0,,No,0.0,1800.0,Yes,1.0,1800.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,Ammonium Sulphate/SSP/Gypsum/Chirodi,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,low,medium,medium,,medium,low,,,,,,,Jate,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,1800.0,Yes,Yes,No,Yes,matched (3)
